facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38380-05-1,"Hexachlorobiphenyl; 2,2',3,3',4,6'- (PCB 132)",Y,23200,23200,pg/sample,109,Yes,Y,,,B,5.37,,109,pg/sample,,23200,23200,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38380-07-3,"Hexachlorobiphenyl; 2,2',3,3',4,4'- (PCB 128)",Y,8270,8270,pg/sample,92.3,Yes,Y,J,J,CBG,5.37,,92.3,pg/sample,,8270,8270,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38380-08-4,"Hexachlorobiphenyl; 2,3,3',4,4',5- (PCB 156)",Y,6790,6790,pg/sample,91.9,Yes,Y,J,J,CB,10.7,,91.9,pg/sample,,6790,6790,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38411-22-2,"Hexachlorobiphenyl; 2,2',3,3',6,6'- (PCB 136)",Y,7500,7500,pg/sample,1.51,Yes,Y,,,,5.37,,1.51,pg/sample,,7500,7500,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38411-25-5,"Heptachlorobiphenyl; 2,2',3,3',4,5,6'- (PCB 174)",Y,17100,17100,pg/sample,6.13,Yes,Y,,,B,5.37,,6.13,pg/sample,,17100,17100,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-73-4,"Trichlorobiphenyl; 2,2',6- (PCB 19)",Y,3190,3190,pg/sample,1.27,Yes,Y,,,B,5.37,,1.27,pg/sample,,3190,3190,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-76-7,"Trichlorobiphenyl; 2,3',6- (PCB 27)",Y,2520,2520,pg/sample,0.742,Yes,Y,,,,5.37,,0.742,pg/sample,,2520,2520,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-77-8,"Trichlorobiphenyl; 2,4',6- (PCB 32)",Y,8110,8110,pg/sample,6.53,Yes,Y,,,B,5.37,,6.53,pg/sample,,8110,8110,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-78-9,"Trichlorobiphenyl; 2,2',3- (PCB 16)",Y,13600,13600,pg/sample,1.18,Yes,Y,,,B,5.37,,1.18,pg/sample,,13600,13600,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-81-4,"Trichlorobiphenyl; 2,3',5- (PCB 26)",Y,9340,9340,pg/sample,7.03,Yes,Y,J,J,CB,5.37,,7.03,pg/sample,,9340,9340,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-84-7,"Trichlorobiphenyl; 2,3,3'- (PCB 20)",Y,43000,43000,pg/sample,6.92,Yes,Y,J,J,CB,5.37,,6.92,pg/sample,,43000,43000,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-85-8,"Trichlorobiphenyl; 2,3,4'- (PCB 22)",Y,12100,12100,pg/sample,7.75,Yes,Y,,,B,5.37,,7.75,pg/sample,,12100,12100,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-86-9,"Trichlorobiphenyl; 2',3,4- (PCB 33)",Y,6.69,6.69,pg/sample,6.69,Yes,N,C21,C21,C21,,,6.69,pg/sample,,,,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,Co-eluting PCB,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-87-0,"Trichlorobiphenyl; 3,3',5- (PCB 36)",Y,28.3,28.3,pg/sample,6.97,Yes,Y,,,,5.37,,6.97,pg/sample,,28.3,28.3,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-88-1,"Trichlorobiphenyl; 3,4',5- (PCB 39)",Y,339,339,pg/sample,7.27,Yes,Y,,,,5.37,,7.27,pg/sample,,339,339,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-90-5,"Trichlorobiphenyl; 3,4,4'- (PCB 37)",Y,16900,16900,pg/sample,7.69,Yes,Y,,,B,5.37,,7.69,pg/sample,,16900,16900,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,38444-93-8,"Tetrachlorobiphenyl; 2,2',3,3'- (PCB 40)",Y,32600,32600,pg/sample,1.42,Yes,Y,J,J,CB,5.37,,1.42,pg/sample,,32600,32600,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,39485-83-1,"Pentachlorobiphenyl; 2,2',4,4',6- (PCB 100)",Y,3.98,3.98,pg/sample,3.98,Yes,N,C93,C93,C93,,,3.98,pg/sample,,,,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,Co-eluting PCB,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,39635-31-9,"Heptachlorobiphenyl; 2,3,3',4,4',5,5'- (PCB 189)",Y,621,621,pg/sample,9.17,Yes,Y,,,,5.37,,9.17,pg/sample,,621,621,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,39635-32-0,"Pentachlorobiphenyl; 2,3,3',5,5'- (PCB 111)",Y,16.1,16.1,pg/sample,3.25,Yes,Y,,,,5.37,,3.25,pg/sample,,16.1,16.1,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,39635-33-1,"Pentachlorobiphenyl; 3,3',4,5,5'- (PCB 127)",Y,149,149,pg/sample,149,Yes,N,U,U,U,5.37,,149,pg/sample,,,,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,39635-34-2,"Hexachlorobiphenyl; 2,3,3',4',5,5'- (PCB 162)",Y,546,546,pg/sample,79.5,Yes,Y,J,J,K,5.37,,79.5,pg/sample,,546,546,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,39635-35-3,"Hexachlorobiphenyl; 2,3,3',4,5,5'- (PCB 159)",Y,812,812,pg/sample,76.9,Yes,Y,,,,5.37,,76.9,pg/sample,,812,812,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,40186-70-7,"Heptachlorobiphenyl; 2,2',3,3',4,5',6- (PCB 175)",Y,763,763,pg/sample,5.89,Yes,Y,,,,5.37,,5.89,pg/sample,,763,763,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,40186-71-8,"Octachlorobiphenyl; 2,2',3,3',4,5',6,6'- (PCB 201)",Y,1470,1470,pg/sample,1.83,Yes,Y,,,,5.37,,1.83,pg/sample,,1470,1470,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,40186-72-9,"Nonachlorobiphenyl; 2,2',3,3',4,4',5,5',6- (PCB 206)",Y,5720,5720,pg/sample,6.44,Yes,Y,,,,5.37,,6.44,pg/sample,,5720,5720,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41411-61-4,"Hexachlorobiphenyl; 2,2',3,4,5,6- (PCB 142)",Y,104,104,pg/sample,104,Yes,N,U,U,U,5.37,,104,pg/sample,,,,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41411-62-5,"Hexachlorobiphenyl; 2,3,3',4,5,6- (PCB 160)",Y,90.3,90.3,pg/sample,90.3,Yes,N,C129,C129,C129,,,90.3,pg/sample,,,,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,Co-eluting PCB,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41411-63-6,"Hexachlorobiphenyl; 2,3,4,4',5,6- (PCB 166)",Y,92.3,92.3,pg/sample,92.3,Yes,N,C128,C128,C128,,,92.3,pg/sample,,,,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,Co-eluting PCB,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41411-64-7,"Heptachlorobiphenyl; 2,3,3',4,4',5,6- (PCB 190)",Y,2770,2770,pg/sample,4.84,Yes,Y,,,,5.37,,4.84,pg/sample,,2770,2770,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-39-5,"Tetrachlorobiphenyl; 2,2',3,5'- (PCB 44)",Y,54200,54200,pg/sample,1.29,Yes,Y,J,J,CB,5.37,,1.29,pg/sample,,54200,54200,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-40-8,"Tetrachlorobiphenyl; 2,2',4,5'- (PCB 49)",Y,30300,30300,pg/sample,1.17,Yes,Y,J,J,CB,5.37,,1.17,pg/sample,,30300,30300,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-41-9,"Tetrachlorobiphenyl; 2,2',5,6'- (PCB 53)",Y,1.32,1.32,pg/sample,1.32,Yes,N,C50,C50,C50,,,1.32,pg/sample,,,,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,Co-eluting PCB,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-42-0,"Tetrachlorobiphenyl; 2,3',5,5'- (PCB 72)",Y,400,400,pg/sample,64.4,Yes,Y,,,,5.37,,64.4,pg/sample,,400,400,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-43-1,"Tetrachlorobiphenyl; 2,3,3',4'- (PCB 56)",Y,29000,29000,pg/sample,75.9,Yes,Y,,,B,5.37,,75.9,pg/sample,,29000,29000,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-46-4,"Tetrachlorobiphenyl; 2,3',4',6- (PCB 71)",Y,1.42,1.42,pg/sample,1.42,Yes,N,C40,C40,C40,,,1.42,pg/sample,,,,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,Co-eluting PCB,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-47-5,"Tetrachlorobiphenyl; 2,2',3,6'- (PCB 46)",Y,2780,2780,pg/sample,1.61,Yes,Y,,,,5.37,,1.61,pg/sample,,2780,2780,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-48-6,"Tetrachlorobiphenyl; 3,3',4,5'- (PCB 79)",Y,740,740,pg/sample,62.3,Yes,Y,,,,5.37,,62.3,pg/sample,,740,740,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-49-7,"Tetrachlorobiphenyl; 2,3,3',5'- (PCB 58)",Y,130,130,pg/sample,71.2,Yes,Y,,,,5.37,,71.2,pg/sample,,130,130,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,41464-51-1,"Pentachlorobiphenyl; 2,2',3',4,5- (PCB 97)",Y,3.65,3.65,pg/sample,3.65,Yes,N,C86,C86,C86,,,3.65,pg/sample,,,,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,Co-eluting PCB,Y,Stage 4
NJD980528996,PASS1,Passaic River,,,F1056,Suspended Matter on Filter,8/21/1985,N,SUSPENDED MATTER ON FILTER,,,,,SOLID,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22408-9,SOLID,NA,AXYS,E1668A MLA010,1/6/2015,1C,SUS,INITIAL,METHOD,,,WG49580,0,1,,,380554,42740-50-1,"Octachlorobiphenyl; 2,2',3,3',4,4',5,6'- (PCB 196)",Y,4550,4550,pg/sample,2.62,Yes,Y,,,,5.37,,2.62,pg/sample,,4550,4550,pg/sample,TRG,-74.12005419,40.72438085,,,,,,-74.12005419,40.72438085,Filter Number 170,,,Y,Stage 4
