LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB/PEST,60-57-1,Dieldrin,5.1,ug/kg,5.1,N,Yes,-74.1634473878,40.7565460461
PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,PCB/PEST,60-57-1,Dieldrin,12.0,ug/kg,12.0,N,Yes,-74.1311554546,40.7183389998
PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1735602682,40.6494407164
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.62,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1634473878,40.7565460461
PRP-99-05,1999-08-03 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1264464749,40.7198267263
PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.1,ug/kg,0.1,N,Yes,-74.1311554546,40.7183389998
PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,0.1,N,Yes,-74.1989838036,40.6346144024
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.48,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.57,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.99,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.57,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.9,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,0.1,N,Yes,-74.1634473878,40.7565460461
PRP-99-05,1999-08-03 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,0.1,N,Yes,-74.1264464749,40.7198267263
PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.45,ug/kg,,Y,Yes,-74.1311554546,40.7183389998
PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-97-6,Mercury,14.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,16.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-97-6,Mercury,270.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,19000.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-97-6,Mercury,14.0,ug/kg,14.0,N,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,11400.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-97-6,Mercury,15.0,ug/kg,15.0,N,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,23900.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-97-6,Mercury,15.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,5100.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-97-6,Mercury,15.0,ug/kg,15.0,N,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,8700.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-97-6,Mercury,14.0,ug/kg,14.0,N,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,21600.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-05,1999-08-03 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-97-6,Mercury,0.000129,UMOLES/G,,Y,Yes,-74.1264464749,40.7198267263
PRP-99-05,1999-08-03 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,370.0,ug/kg,,Y,Yes,-74.1264464749,40.7198267263
PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-97-6,Mercury,0.00017,UMOLES/G,0.00017,N,Yes,-74.1311554546,40.7183389998
PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,MET,7439-97-6,Mercury,1560.0,ug/kg,,Y,Yes,-74.1311554546,40.7183389998
PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-92-1,Lead,14800.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,14600.0,ug/kg,,Y,Yes,-74.1989838036,40.6346144024
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-92-1,Lead,194000.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,205000.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-92-1,Lead,166000.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,216000.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-92-1,Lead,248000.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,300000.0,ug/kg,,Y,Yes,-74.1735602682,40.6494407164
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-92-1,Lead,391000.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,526000.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-92-1,Lead,557000.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,620000.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-92-1,Lead,737000.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,824000.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-05,1999-08-03 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-92-1,Lead,0.58,UMOLES/G,,Y,Yes,-74.1264464749,40.7198267263
PRP-99-05,1999-08-03 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,123000.0,ug/kg,,Y,Yes,-74.1264464749,40.7198267263
PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,AVS/SEM,7439-92-1,Lead,4.73,UMOLES/G,,Y,Yes,-74.1311554546,40.7183389998
PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,MET,7439-92-1,Lead,1550000.0,ug/kg,,Y,Yes,-74.1311554546,40.7183389998
PRP-99-01,1999-07-30 12:00:00,1999 Sediment Sampling Program,E335.2,57-12-5,Cyanide,220.0,ug/kg,220.0,N,Yes,-74.1989838036,40.6346144024
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,E335.2,57-12-5,Cyanide,430.0,ug/kg,430.0,N,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,E335.2,57-12-5,Cyanide,340.0,ug/kg,340.0,N,Yes,-74.1735602682,40.6494407164
PRP-99-02,1999-07-30 12:00:00,1999 Sediment Sampling Program,E335.2,57-12-5,Cyanide,380.0,ug/kg,380.0,N,Yes,-74.1735602682,40.6494407164
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,E335.2,57-12-5,Cyanide,320.0,ug/kg,320.0,N,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,E335.2,57-12-5,Cyanide,550.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-04,1999-07-30 12:00:00,1999 Sediment Sampling Program,E335.2,57-12-5,Cyanide,850.0,ug/kg,,Y,Yes,-74.1634473878,40.7565460461
PRP-99-05,1999-08-03 12:00:00,1999 Sediment Sampling Program,E335.2,57-12-5,Cyanide,240.0,ug/kg,240.0,N,Yes,-74.1264464749,40.7198267263
PRP-99-06,1999-08-03 12:00:00,1999 Sediment Sampling Program,E335.2,57-12-5,Cyanide,840.0,ug/kg,840.0,N,Yes,-74.1311554546,40.7183389998
PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.314,ug/kg,,Y,Yes,-74.1639707704,40.7387922995
PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.282,ug/kg,,Y,Yes,-74.1640875199,40.7391029678
PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.261,ug/kg,,Y,Yes,-74.1644547224,40.7392198446
PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.571,ug/kg,,Y,Yes,-74.1644648677,40.7393104666
PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.258,ug/kg,,Y,Yes,-74.1641790727,40.7394052921
PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.294,ug/kg,,Y,Yes,-74.1642741317,40.7397213555
PR-99-BBD-SD-7,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.343,ug/kg,,Y,Yes,-74.164299453,40.7392328939
PR-99-BBD-SD-8,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,DDX/DDF,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.349,ug/kg,,Y,Yes,-74.164309557,40.7393290052
PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB/PEST,60-57-1,Dieldrin,3.4,ug/kg,3.4,N,Yes,-74.1639707704,40.7387922995
PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB/PEST,60-57-1,Dieldrin,8.3,ug/kg,8.3,N,Yes,-74.1640875199,40.7391029678
PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB/PEST,60-57-1,Dieldrin,10.0,ug/kg,10.0,N,Yes,-74.1644547224,40.7392198446
PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB/PEST,60-57-1,Dieldrin,14.0,ug/kg,14.0,N,Yes,-74.1644648677,40.7393104666
PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB/PEST,60-57-1,Dieldrin,8.7,ug/kg,8.7,N,Yes,-74.1641790727,40.7394052921
PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB/PEST,60-57-1,Dieldrin,8.7,ug/kg,8.7,N,Yes,-74.1642741317,40.7397213555
PR-99-BBD-SD-7,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB/PEST,60-57-1,Dieldrin,11.0,ug/kg,11.0,N,Yes,-74.164299453,40.7392328939
PR-99-BBD-SD-8,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB/PEST,60-57-1,Dieldrin,10.0,ug/kg,10.0,N,Yes,-74.164309557,40.7393290052
PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.481,ug/kg,0.481,N,Yes,-74.1639707704,40.7387922995
PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.478,ug/kg,0.478,N,Yes,-74.1640875199,40.7391029678
PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.485,ug/kg,0.485,N,Yes,-74.1644547224,40.7392198446
PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.49,ug/kg,0.49,N,Yes,-74.1644648677,40.7393104666
PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.483,ug/kg,0.483,N,Yes,-74.1641790727,40.7394052921
PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.488,ug/kg,0.488,N,Yes,-74.1642741317,40.7397213555
PR-99-BBD-SD-7,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.49,ug/kg,0.49,N,Yes,-74.164299453,40.7392328939
PR-99-BBD-SD-8,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.498,ug/kg,0.498,N,Yes,-74.164309557,40.7393290052
PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.481,ug/kg,0.481,N,Yes,-74.1639707704,40.7387922995
PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.478,ug/kg,0.478,N,Yes,-74.1640875199,40.7391029678
PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.485,ug/kg,0.485,N,Yes,-74.1644547224,40.7392198446
PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.49,ug/kg,0.49,N,Yes,-74.1644648677,40.7393104666
PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.483,ug/kg,0.483,N,Yes,-74.1641790727,40.7394052921
PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.488,ug/kg,0.488,N,Yes,-74.1642741317,40.7397213555
PR-99-BBD-SD-7,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.49,ug/kg,0.49,N,Yes,-74.164299453,40.7392328939
PR-99-BBD-SD-8,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.498,ug/kg,0.498,N,Yes,-74.164309557,40.7393290052
PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-97-6,Mercury,5.4e-05,UMOLES/G,,Y,Yes,-74.1639707704,40.7387922995
PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-97-6,Mercury,2200.0,ug/kg,,Y,Yes,-74.1639707704,40.7387922995
PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-97-6,Mercury,0.000213,UMOLES/G,,Y,Yes,-74.1640875199,40.7391029678
PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-97-6,Mercury,7100.0,ug/kg,,Y,Yes,-74.1640875199,40.7391029678
PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-97-6,Mercury,0.0022,UMOLES/G,0.0022,N,Yes,-74.1644547224,40.7392198446
PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-97-6,Mercury,2600.0,ug/kg,,Y,Yes,-74.1644547224,40.7392198446
PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-97-6,Mercury,0.0031,UMOLES/G,0.0031,N,Yes,-74.1644648677,40.7393104666
PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-97-6,Mercury,3600.0,ug/kg,,Y,Yes,-74.1644648677,40.7393104666
PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-97-6,Mercury,0.0019,UMOLES/G,0.0019,N,Yes,-74.1641790727,40.7394052921
PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-97-6,Mercury,3500.0,ug/kg,,Y,Yes,-74.1641790727,40.7394052921
PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-97-6,Mercury,6.8e-05,UMOLES/G,,Y,Yes,-74.1642741317,40.7397213555
PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-97-6,Mercury,2100.0,ug/kg,,Y,Yes,-74.1642741317,40.7397213555
PR-99-BBD-SD-7,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-97-6,Mercury,0.000123,UMOLES/G,,Y,Yes,-74.164299453,40.7392328939
PR-99-BBD-SD-7,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-97-6,Mercury,2900.0,ug/kg,,Y,Yes,-74.164299453,40.7392328939
PR-99-BBD-SD-8,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-97-6,Mercury,0.000187,UMOLES/G,,Y,Yes,-74.164309557,40.7393290052
PR-99-BBD-SD-8,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-97-6,Mercury,2600.0,ug/kg,,Y,Yes,-74.164309557,40.7393290052
PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-92-1,Lead,0.877,UMOLES/G,,Y,Yes,-74.1639707704,40.7387922995
PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-92-1,Lead,242000.0,ug/kg,,Y,Yes,-74.1639707704,40.7387922995
PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-92-1,Lead,0.988,UMOLES/G,,Y,Yes,-74.1640875199,40.7391029678
PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-92-1,Lead,315000.0,ug/kg,,Y,Yes,-74.1640875199,40.7391029678
PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-92-1,Lead,1.02,UMOLES/G,,Y,Yes,-74.1644547224,40.7392198446
PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-92-1,Lead,225000.0,ug/kg,,Y,Yes,-74.1644547224,40.7392198446
PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-92-1,Lead,1.37,UMOLES/G,,Y,Yes,-74.1644648677,40.7393104666
PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-92-1,Lead,339000.0,ug/kg,,Y,Yes,-74.1644648677,40.7393104666
PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-92-1,Lead,1.17,UMOLES/G,,Y,Yes,-74.1641790727,40.7394052921
PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-92-1,Lead,276000.0,ug/kg,,Y,Yes,-74.1641790727,40.7394052921
PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-92-1,Lead,1.16,UMOLES/G,,Y,Yes,-74.1642741317,40.7397213555
PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-92-1,Lead,253000.0,ug/kg,,Y,Yes,-74.1642741317,40.7397213555
PR-99-BBD-SD-7,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-92-1,Lead,1.11,UMOLES/G,,Y,Yes,-74.164299453,40.7392328939
PR-99-BBD-SD-7,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-92-1,Lead,270000.0,ug/kg,,Y,Yes,-74.164299453,40.7392328939
PR-99-BBD-SD-8,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,AVS/SEM,7439-92-1,Lead,1.14,UMOLES/G,,Y,Yes,-74.164309557,40.7393290052
PR-99-BBD-SD-8,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,MET,7439-92-1,Lead,241000.0,ug/kg,,Y,Yes,-74.164309557,40.7393290052
PR-99-BBD-SD-1,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,E335.2,57-12-5,Cyanide,1300.0,ug/kg,1300.0,N,Yes,-74.1639707704,40.7387922995
PR-99-BBD-SD-2,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,E335.2,57-12-5,Cyanide,1200.0,ug/kg,1200.0,N,Yes,-74.1640875199,40.7391029678
PR-99-BBD-SD-3,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,E335.2,57-12-5,Cyanide,1500.0,ug/kg,1500.0,N,Yes,-74.1644547224,40.7392198446
PR-99-BBD-SD-4,1999-12-02 12:00:00,1999-2000 Minish Park Monitoring Program,E335.2,57-12-5,Cyanide,2100.0,ug/kg,2100.0,N,Yes,-74.1644648677,40.7393104666
PR-99-BBD-SD-5,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,E335.2,57-12-5,Cyanide,1300.0,ug/kg,1300.0,N,Yes,-74.1641790727,40.7394052921
PR-99-BBD-SD-6,1999-12-03 12:00:00,1999-2000 Minish Park Monitoring Program,E335.2,57-12-5,Cyanide,1300.0,ug/kg,1300.0,N,Yes,-74.1642741317,40.7397213555
