,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
7388,LPR-0340-06,2019-07-08 16:10:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1630.0,pg/g,451.0,Y,Yes,-74.13674033,40.74175997
7389,LPR-0340-09,2019-07-12 11:00:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2280.0,pg/g,1460.0,Y,Yes,-74.13669353,40.74120442
7390,LPR-0374-03,2019-07-19 15:10:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1100.0,pg/g,1100.0,N,Yes,-74.14176444,40.73885986
7391,LPR-0380-05,2019-07-19 11:25:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",751.0,pg/g,751.0,N,Yes,-74.14312836,40.73853202
7392,LPR-0403-01,2019-07-08 11:30:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1810.0,pg/g,1320.0,Y,Yes,-74.14559291,40.73595704
7393,LPR-0430-02,2019-07-29 13:25:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",462.0,pg/g,462.0,N,Yes,-74.14938052,40.73324898
7394,LPR-0430-07,2019-07-19 13:30:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",953.0,pg/g,953.0,N,Yes,-74.14951226,40.73441239
7395,LPR-0450-10,2019-07-15 12:30:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1210.0,pg/g,1210.0,N,Yes,-74.15341584,40.73372834
7396,LPR-0480-02R,2019-07-12 13:45:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3370.0,pg/g,539.0,Y,Yes,-74.15886238,40.73394289
7397,LPR-0510-05,2019-07-15 12:00:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1420.0,pg/g,1420.0,N,Yes,-74.16202016,40.7374817
7398,LPR-0510-07,2019-07-08 15:50:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2780.0,pg/g,497.0,Y,Yes,-74.16308085,40.73715645
7399,LPR-0530-04,2019-07-19 12:30:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",909.0,pg/g,909.0,N,Yes,-74.16359001,40.74010598
7400,LPR-0560-03,2019-07-08 16:50:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3750.0,pg/g,365.0,Y,Yes,-74.16552115,40.74421152
7401,LPR-0625-03,2019-07-08 12:20:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3000.0,pg/g,644.0,Y,Yes,-74.1642667,40.75352923
7402,LPR-0640-01,2019-07-12 11:15:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",6380.0,pg/g,700.0,Y,Yes,-74.1650289,40.75575814
7403,LPR-0650-05,2019-07-08 12:40:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3260.0,pg/g,1350.0,Y,Yes,-74.16365098,40.75709332
7404,LPR-0700-04,2019-07-08 00:00:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1630.0,pg/g,540.0,Y,Yes,-74.15996203,40.76352307
7405,LPR-0715-03,2019-07-12 11:50:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2000.0,pg/g,756.0,Y,Yes,-74.15891348,40.76579652
7406,LPR-0751-01,2019-07-15 12:15:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",399.0,pg/g,399.0,N,Yes,-74.15694025,40.77024753
7407,LPR-0752-01R,2019-07-19 14:50:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",523.0,pg/g,523.0,N,Yes,-74.15594434,40.77018244
7408,LPR-0765-01,2019-07-29 13:45:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",541.0,pg/g,541.0,N,Yes,-74.15513839,40.77185951
7409,LPR-0790-01,2019-07-19 14:20:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1160.0,pg/g,1160.0,N,Yes,-74.15287657,40.77514289
7410,LPR-0790-03R,2019-07-08 00:00:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1190.0,pg/g,582.0,Y,Yes,-74.1522416,40.77493312
7411,LPR-0650-05,2019-07-08 00:00:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3030.0,pg/g,1270.0,Y,Yes,-74.16365098,40.75709332
7412,LPR-0765-01,2019-07-29 00:00:00,2019 OU2 PDI Porewater Passive Sampler,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",257.0,pg/g,257.0,N,Yes,-74.15513839,40.77185951
38,Hackensack River,7/23/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",181.0,pg/g,40.5,Y,Yes,-74.03950151,40.87977815
39,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",197.0,pg/g,34.1,Y,Yes,-74.06946353,40.79805402
40,Kill Van Kull,8/20/1981,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",173.0,pg/g,34.4,Y,Yes,-74.09882222,40.64870255
41,Newark Bay,8/21/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",164.0,pg/g,43.6,Y,Yes,-74.13911149,40.67119979
42,Newark Bay,4/26/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",128.0,pg/sample,65.2,Y,Yes,-74.13911149,40.67119979
43,Passaic River,4/26/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",281.0,pg/sample,122.0,Y,Yes,-74.16309437,40.75970917
44,Hackensack River,4/26/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",102.0,pg/sample,49.5,Y,Yes,-74.03950151,40.87977815
45,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",114.0,pg/sample,54.3,Y,Yes,-74.03950151,40.87977815
46,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",179.0,pg/sample,88.7,Y,Yes,-74.06946353,40.79805402
47,Newark Bay,8/20/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",148.0,pg/sample,72.4,Y,Yes,-74.13911149,40.67119979
48,Hackensack River,8/20/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",295.0,pg/sample,82.4,Y,Yes,-74.09660014,40.73375493
49,Passaic River,8/21/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",180.0,pg/sample,145.0,Y,Yes,-74.12005419,40.72438085
50,Kill Van Kull,10/3/1986,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",464.0,pg/sample,173.0,Y,Yes,-74.13897914,40.64369893
51,Hackensack River,7/30/1985,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",98.7,pg/sample,49.7,Y,Yes,-74.06946353,40.79805402
52,Arthur Kill,8/12/1996,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",174.0,pg/g,41.0,Y,Yes,-74.19741846,40.61367142
53,Hackensack River,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",99.4,pg/g,32.0,Y,Yes,-74.03112978,40.81928049
54,Kill Van Kull,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",61.4,pg/g,10.8,Y,Yes,-74.09882222,40.64870255
55,Arthur Kill,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",167.0,pg/g,43.2,Y,Yes,-74.19741846,40.61367142
56,Kill Van Kull,10/7/2003,1981-2014 RPI(Bopp) SED/ SUS Matter,E1668A MLA010,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",69.3,pg/g,17.6,Y,Yes,-74.09882222,40.64870255
954,01A,12/10/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.054,ug/kg,,Y,Yes,-74.13005833,40.88624485
955,01A,12/10/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.004,ug/kg,0.004,N,Yes,-74.13005833,40.88624485
956,01A,12/10/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0072,ug/kg,,Y,Yes,-74.13005833,40.88624485
957,02A,12/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.025,ug/kg,,Y,Yes,-74.12028209,40.87926857
958,02A,12/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.089,ug/kg,,Y,Yes,-74.12028209,40.87926857
959,02A,12/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.019,ug/kg,,Y,Yes,-74.12028209,40.87926857
960,05B,12/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.087,ug/kg,,Y,Yes,-74.13170759,40.82193496
961,05B,12/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.064,ug/kg,,Y,Yes,-74.13170759,40.82193496
962,05B,12/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.056,ug/kg,,Y,Yes,-74.13170759,40.82193496
963,05B,12/11/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.46,ug/kg,0.46,N,Yes,-74.13170759,40.82193496
964,06A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0081,ug/kg,,Y,Yes,-74.13074333,40.82008327
965,06A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.028,ug/kg,,Y,Yes,-74.13074333,40.82008327
966,06A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0043,ug/kg,,Y,Yes,-74.13074333,40.82008327
967,08A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.019,ug/kg,0.019,N,Yes,-74.14236526,40.79037784
968,08A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.02,ug/kg,0.02,N,Yes,-74.14236526,40.79037784
969,08A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0013,ug/kg,0.0013,N,Yes,-74.14236526,40.79037784
970,09A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.07,ug/kg,,Y,Yes,-74.14875413,40.77871116
971,09A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.02,ug/kg,,Y,Yes,-74.14875413,40.77871116
972,09A,12/3/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.029,ug/kg,,Y,Yes,-74.14875413,40.77871116
973,10A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.51,ug/kg,0.51,N,Yes,-74.15898209,40.76560079
974,10A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.2,ug/kg,1.2,N,Yes,-74.15898209,40.76560079
975,10A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.07,ug/kg,0.07,N,Yes,-74.15898209,40.76560079
976,12A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.15,ug/kg,,Y,Yes,-74.16212145,40.73758477
977,12A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00057,ug/kg,0.00057,N,Yes,-74.16212145,40.73758477
978,12A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00073,ug/kg,0.00073,N,Yes,-74.16212145,40.73758477
979,13A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.1,ug/kg,,Y,Yes,-74.14739783,40.73349846
980,13A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0045,ug/kg,0.0045,N,Yes,-74.14739783,40.73349846
981,13A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00049,ug/kg,0.00049,N,Yes,-74.14739783,40.73349846
982,13A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00019,ug/kg,0.00019,N,Yes,-74.14739783,40.73349846
983,13A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00018,ug/kg,0.00018,N,Yes,-74.14739783,40.73349846
984,13A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00027,ug/kg,0.00027,N,Yes,-74.14739783,40.73349846
985,14A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.19,ug/kg,,Y,Yes,-74.15221123,40.73445047
986,14A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0038,ug/kg,0.0038,N,Yes,-74.15221123,40.73445047
987,14A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00038,ug/kg,0.00038,N,Yes,-74.15221123,40.73445047
988,14A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00064,ug/kg,0.00064,N,Yes,-74.15221123,40.73445047
989,14A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00019,ug/kg,0.00019,N,Yes,-74.15221123,40.73445047
990,14A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00038,ug/kg,0.00038,N,Yes,-74.15221123,40.73445047
991,14A,11/20/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0002,ug/kg,0.0002,N,Yes,-74.15221123,40.73445047
992,15A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.5,ug/kg,,Y,Yes,-74.14347017,40.73880289
993,15A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00071,ug/kg,0.00071,N,Yes,-74.14347017,40.73880289
994,15A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00034,ug/kg,0.00034,N,Yes,-74.14347017,40.73880289
995,15A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00091,ug/kg,0.00091,N,Yes,-74.14347017,40.73880289
996,15A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00024,ug/kg,0.00024,N,Yes,-74.14347017,40.73880289
997,15A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00034,ug/kg,0.00034,N,Yes,-74.14347017,40.73880289
998,15A,11/21/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00056,ug/kg,0.00056,N,Yes,-74.14347017,40.73880289
999,16A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.051,ug/kg,,Y,Yes,-74.13984489,40.74000236
1000,16A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.15,ug/kg,,Y,Yes,-74.13984489,40.74000236
1001,16A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.26,ug/kg,,Y,Yes,-74.13984489,40.74000236
1002,16A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.61,ug/kg,,Y,Yes,-74.13984489,40.74000236
1003,16A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0061,ug/kg,,Y,Yes,-74.13984489,40.74000236
1004,16A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00063,ug/kg,0.00063,N,Yes,-74.13984489,40.74000236
1005,16A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00049,ug/kg,0.00049,N,Yes,-74.13984489,40.74000236
1006,17A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.15,ug/kg,,Y,Yes,-74.13805445,40.74052668
1007,17A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.52,ug/kg,,Y,Yes,-74.13805445,40.74052668
1008,17A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.68,ug/kg,,Y,Yes,-74.13805445,40.74052668
1009,17A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.19,ug/kg,,Y,Yes,-74.13805445,40.74052668
1010,17A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.24,ug/kg,,Y,Yes,-74.13805445,40.74052668
1011,17A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0011,ug/kg,0.0011,N,Yes,-74.13805445,40.74052668
1012,17A,12/2/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0005,ug/kg,0.0005,N,Yes,-74.13805445,40.74052668
1013,18A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.37,ug/kg,,Y,Yes,-74.13610966,40.74094321
1014,18A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.4,ug/kg,,Y,Yes,-74.13610966,40.74094321
1015,18A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.86,ug/kg,,Y,Yes,-74.13610966,40.74094321
1016,18A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.014,ug/kg,,Y,Yes,-74.13610966,40.74094321
1017,18A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0075,ug/kg,,Y,Yes,-74.13610966,40.74094321
1018,18A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.012,ug/kg,,Y,Yes,-74.13610966,40.74094321
1019,18A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0012,ug/kg,0.0012,N,Yes,-74.13610966,40.74094321
1020,18A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0013,ug/kg,0.0013,N,Yes,-74.13610966,40.74094321
1021,18A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00055,ug/kg,0.00055,N,Yes,-74.13610966,40.74094321
1022,19A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.17,ug/kg,,Y,Yes,-74.13534007,40.74106044
1023,19A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.52,ug/kg,,Y,Yes,-74.13534007,40.74106044
1024,19A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.8,ug/kg,,Y,Yes,-74.13534007,40.74106044
1025,19A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0044,ug/kg,0.0044,N,Yes,-74.13534007,40.74106044
1026,19A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.0034,ug/kg,0.0034,N,Yes,-74.13534007,40.74106044
1027,19A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00031,ug/kg,0.00031,N,Yes,-74.13534007,40.74106044
1028,19A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00047,ug/kg,0.00047,N,Yes,-74.13534007,40.74106044
1029,20A,12/4/1991,1991 Core Sediment Investigation,PCB CONGENER,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.00071,ug/kg,0.00071,N,Yes,-74.13457794,40.74114752
